University_Code,University_Name,County,Type,Degree,Total_Students,Male,Female,FirstYear_Male,FirstYear_Female,SecondYear_Male,SecondYear_Female,ThirdYear_Male,ThirdYear_Female,FourthYear_Male,FourthYear_Female,FifthYear_Male,FifthYear_Female,SixthYear_Male,SixthYear_Female,SeventhYear_Male,SeventhYear_Female,Supersenior_Male,Supersenior_Female
1066,環球科技大學,09 雲林縣,進修部在職專班,學士班,384,132,252,0,0,0,0,97,150,34,102,0,0,0,0,0,0,1,0
1066,環球科技大學,09 雲林縣,進修部在職專班,副學士,206,104,102,46,56,51,46,0,0,0,0,0,0,0,0,0,0,7,0
1067,台灣首府大學,11 臺南市,日間部學制,碩士班,67,25,42,12,24,11,16,0,2,2,0,0,0,0,0,0,0,0,0
1067,台灣首府大學,11 臺南市,日間部學制,學士班,1758,877,881,220,208,154,158,156,180,266,289,0,0,0,0,0,0,81,46
1067,台灣首府大學,11 臺南市,進修學士班,學士班,369,231,138,48,26,52,21,41,44,71,36,0,0,0,0,0,0,19,11
1068,中州科技大學,07 彰化縣,日間部學制,碩士班,32,23,9,8,2,6,0,5,6,1,0,1,1,2,0,0,0,0,0
1068,中州科技大學,07 彰化縣,日間部學制,學士班,1485,851,634,115,103,145,107,192,164,360,238,0,0,0,0,0,0,39,22
1068,中州科技大學,07 彰化縣,進修部學制,碩士班,42,30,12,27,8,1,4,1,0,0,0,0,0,1,0,0,0,0,0
1068,中州科技大學,07 彰化縣,進修部在職專班,學士班,932,615,317,173,75,154,69,127,69,137,98,0,0,0,0,0,0,24,6
1068,中州科技大學,07 彰化縣,進修部在職專班,學士班,783,198,585,0,0,0,0,172,348,26,235,0,0,0,0,0,0,0,2
1069,修平科技大學,06 臺中市,日間部學制,碩士班,57,41,16,25,7,13,7,3,2,0,0,0,0,0,0,0,0,0,0
1069,修平科技大學,06 臺中市,日間部學制,學士班,3746,2480,1266,660,270,420,188,555,312,698,431,0,0,0,0,0,0,147,65
1069,修平科技大學,06 臺中市,進修部學制,碩士班,9,8,1,4,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0
1069,修平科技大學,06 臺中市,進修部在職專班,學士班,1065,932,133,396,42,195,30,148,35,130,24,0,0,0,0,0,0,63,2
1070,長庚科技大學,03 桃園市,日間部學制,碩士班,59,2,57,2,27,0,23,0,6,0,1,0,0,0,0,0,0,0,0
1070,長庚科技大學,03 桃園市,日間部學制,學士班,3450,460,2990,121,788,114,777,128,765,93,648,0,0,0,0,0,0,4,12
1070,長庚科技大學,03 桃園市,日間部學制,學士班,1434,66,1368,0,0,0,0,34,672,31,685,0,0,0,0,0,0,1,11
1070,長庚科技大學,03 桃園市,日間部學制,副學士,335,25,310,0,0,0,0,0,0,7,107,17,193,0,0,0,0,1,10
1070,長庚科技大學,03 桃園市,進修部學制,碩士班,106,3,103,1,44,1,26,0,26,0,5,1,1,0,1,0,0,0,0
1070,長庚科技大學,03 桃園市,進修部在職專班,學士班,1251,84,1167,0,0,0,0,43,520,37,581,3,61,0,0,0,0,1,5
1071,臺北城市科技大學,30 臺北市,日間部學制,碩士班,83,69,14,29,7,27,2,9,4,4,1,0,0,0,0,0,0,0,0
1071,臺北城市科技大學,30 臺北市,日間部學制,學士班,7159,4422,2737,1092,719,1010,611,1024,600,1002,663,0,0,0,0,0,0,294,144
1071,臺北城市科技大學,30 臺北市,日間部學制,學士班,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1071,臺北城市科技大學,30 臺北市,日間部學制,副學士,1249,878,371,120,69,155,65,239,85,211,87,126,63,0,0,0,0,27,2
1071,臺北城市科技大學,30 臺北市,進修部在職專班,學士班,852,622,230,232,109,123,33,119,51,113,27,0,0,0,0,0,0,35,10
1071,臺北城市科技大學,30 臺北市,進修部在職專班,副學士,12,7,5,0,0,4,5,0,0,0,0,0,0,0,0,0,0,3,0
1072,大華科技大學,04 新竹縣,日間部學制,碩士班,9,9,0,0,0,1,0,1,0,7,0,0,0,0,0,0,0,0,0
1072,大華科技大學,04 新竹縣,日間部學制,學士班,588,366,222,12,6,43,33,83,57,148,93,0,0,0,0,0,0,80,33
1072,大華科技大學,04 新竹縣,日間部學制,學士班,41,24,17,0,0,0,0,7,0,15,13,0,0,0,0,0,0,2,4
1072,大華科技大學,04 新竹縣,日間部學制,副學士,518,307,211,21,19,69,39,58,51,85,48,60,47,0,0,0,0,14,7
1072,大華科技大學,04 新竹縣,進修部在職專班,學士班,360,248,112,32,21,87,24,68,31,44,32,0,0,0,0,0,0,17,4
1072,大華科技大學,04 新竹縣,進修部在職專班,學士班,437,295,142,0,0,0,0,72,53,211,89,0,0,0,0,0,0,12,0
1072,大華科技大學,04 新竹縣,進修部在職專班,副學士,66,48,18,45,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1073,醒吾科技大學,01 新北市,日間部學制,碩士班,65,39,26,15,17,14,9,10,0,0,0,0,0,0,0,0,0,0,0
1073,醒吾科技大學,01 新北市,日間部學制,學士班,5795,2425,3370,655,824,662,852,480,761,538,851,0,0,0,0,0,0,90,82
1073,醒吾科技大學,01 新北市,日間部學制,副學士,806,303,503,31,55,65,96,81,114,80,151,44,86,0,0,0,0,2,1
1073,醒吾科技大學,01 新北市,進修部學制,碩士班,106,66,40,39,26,9,9,9,0,4,1,1,4,4,0,0,0,0,0
1073,醒吾科技大學,01 新北市,進修部在職專班,學士班,1325,569,756,257,365,85,145,112,142,97,95,0,0,0,0,0,0,18,9
1074,南榮科技大學,11 臺南市,日間部學制,碩士班,27,18,9,10,5,4,2,3,1,1,1,0,0,0,0,0,0,0,0
1074,南榮科技大學,11 臺南市,日間部學制,學士班,698,432,266,70,14,54,33,91,60,179,142,0,0,0,0,0,0,38,17
1074,南榮科技大學,11 臺南市,日間部學制,學士班,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
1074,南榮科技大學,11 臺南市,日間部學制,副學士,108,79,29,6,1,10,0,21,9,21,9,16,7,0,0,0,0,5,3
1074,南榮科技大學,11 臺南市,進修部學制,碩士班,28,12,16,4,9,5,7,3,0,0,0,0,0,0,0,0,0,0,0
1074,南榮科技大學,11 臺南市,進修部在職專班,學士班,680,476,204,165,60,45,20,131,66,107,48,0,0,0,0,0,0,28,10
1074,南榮科技大學,11 臺南市,進修部在職專班,學士班,40,27,13,0,0,0,0,0,0,27,13,0,0,0,0,0,0,0,0
1074,南榮科技大學,11 臺南市,進修部在職專班,副學士,61,39,22,0,0,36,22,0,0,0,0,0,0,0,0,0,0,3,0
1075,文藻外語大學,50 高雄市,日間部學制,碩士班,174,43,131,13,51,14,25,12,29,4,26,0,0,0,0,0,0,0,0
1075,文藻外語大學,50 高雄市,日間部學制,學士班,5289,1297,3992,374,895,282,965,303,896,269,965,0,0,0,0,0,0,69,271
1075,文藻外語大學,50 高雄市,日間部學制,學士班,264,39,225,0,0,0,0,16,98,16,101,0,0,0,0,0,0,7,26
1075,文藻外語大學,50 高雄市,日間部學制,副學士,1625,280,1345,58,255,52,261,49,249,63,277,51,274,0,0,0,0,7,29
1075,文藻外語大學,50 高雄市,進修部學制,碩士班,53,15,38,4,11,3,12,3,8,1,5,3,2,1,0,0,0,0,0
1075,文藻外語大學,50 高雄市,進修部在職專班,學士班,1839,598,1241,219,348,136,260,106,263,89,236,0,0,0,0,0,0,48,134
1075,文藻外語大學,50 高雄市,進修部在職專班,學士班,193,52,141,0,0,0,0,25,67,23,59,0,0,0,0,0,0,4,15
1076,華夏科技大學,01 新北市,日間部學制,碩士班,41,35,6,12,6,12,0,9,0,2,0,0,0,0,0,0,0,0,0
1076,華夏科技大學,01 新北市,日間部學制,學士班,2188,1383,805,288,206,269,150,313,193,445,216,0,0,0,0,0,0,68,40
1076,華夏科技大學,01 新北市,日間部學制,學士班,83,66,17,0,0,0,0,31,8,34,9,0,0,0,0,0,0,1,0
1076,華夏科技大學,01 新北市,日間部學制,副學士,603,525,78,109,23,100,14,154,14,95,16,63,11,0,0,0,0,4,0
1076,華夏科技大學,01 新北市,進修部學制,碩士班,66,48,18,25,11,14,6,4,1,4,0,1,0,0,0,0,0,0,0
1076,華夏科技大學,01 新北市,進修部在職專班,學士班,741,451,290,71,73,110,64,97,69,132,70,0,0,0,0,0,0,41,14
1076,華夏科技大學,01 新北市,進修部在職專班,學士班,410,209,201,0,0,0,0,108,102,94,99,0,0,0,0,0,0,7,0
1076,華夏科技大學,01 新北市,進修部在職專班,副學士,234,102,132,25,56,70,73,0,0,0,0,0,0,0,0,0,0,7,3
1077,慈濟科技大學,15 花蓮縣,日間部學制,碩士班,39,16,23,7,9,5,12,4,1,0,1,0,0,0,0,0,0,0,0
1077,慈濟科技大學,15 花蓮縣,日間部學制,學士班,1271,544,727,118,208,120,199,126,167,128,127,0,0,0,0,0,0,52,26
1077,慈濟科技大學,15 花蓮縣,日間部學制,學士班,280,22,258,0,0,0,0,11,131,11,127,0,0,0,0,0,0,0,0
1077,慈濟科技大學,15 花蓮縣,日間部學制,副學士,1293,166,1127,38,221,38,219,32,224,24,218,27,210,0,0,0,0,7,35
1077,慈濟科技大學,15 花蓮縣,進修部在職專班,學士班,96,9,87,0,0,0,0,3,53,3,27,0,0,0,0,0,0,3,7
1078,致理科技大學,01 新北市,日間部學制,碩士班,47,10,37,3,14,4,12,3,8,0,3,0,0,0,0,0,0,0,0
1078,致理科技大學,01 新北市,日間部學制,學士班,6313,1990,4323,447,1075,480,1039,457,1015,474,1036,0,0,0,0,0,0,132,158
1078,致理科技大學,01 新北市,日間部學制,學士班,271,43,228,0,0,0,0,13,101,27,120,0,0,0,0,0,0,3,7
1078,致理科技大學,01 新北市,日間部學制,副學士,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1078,致理科技大學,01 新北市,日間部學制,副學士,1614,325,1289,81,253,53,265,67,257,56,253,61,241,0,0,0,0,7,20
1078,致理科技大學,01 新北市,進修部學制,碩士班,50,15,35,9,7,4,11,1,9,1,3,0,5,0,0,0,0,0,0
1078,致理科技大學,01 新北市,進修部在職專班,學士班,3187,1222,1965,368,500,276,468,216,448,264,436,0,0,0,0,0,0,98,113
1078,致理科技大學,01 新北市,進修部在職專班,學士班,26,12,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,12
1079,康寧大學,30 臺北市,日間部學制,碩士班,96,28,68,13,36,11,26,3,4,0,2,1,0,0,0,0,0,0,0
1079,康寧大學,30 臺北市,日間部學制,學士班,607,287,320,30,85,66,68,35,64,115,94,0,0,0,0,0,0,41,9
1079,康寧大學,30 臺北市,日間部學制,副學士,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1079,康寧大學,30 臺北市,日間部學制,副學士,2863,637,2226,120,444,145,407,141,469,116,477,105,401,0,0,0,0,10,28
1079,康寧大學,30 臺北市,進修部學制,碩士班,121,42,79,18,33,10,36,9,8,2,2,3,0,0,0,0,0,0,0
1079,康寧大學,30 臺北市,進修部在職專班,學士班,32,2,30,0,0,0,0,2,30,0,0,0,0,0,0,0,0,0,0
1079,康寧大學,30 臺北市,進修部在職專班,副學士,273,61,212,32,102,28,108,0,0,0,0,0,0,0,0,0,0,1,2
1079,康寧大學,30 臺北市,進修學士班,學士班,311,220,91,41,7,43,18,48,10,79,54,0,0,0,0,0,0,9,2
1080,宏國德霖科技大學,01 新北市,日間部學制,學士班,2601,1571,1030,425,280,316,217,376,213,390,287,0,0,0,0,0,0,64,33
1080,宏國德霖科技大學,01 新北市,日間部學制,學士班,84,26,58,0,0,0,0,17,24,7,34,0,0,0,0,0,0,2,0
1080,宏國德霖科技大學,01 新北市,日間部學制,副學士,1332,812,520,139,102,148,94,215,117,161,103,137,94,0,0,0,0,12,10
1080,宏國德霖科技大學,01 新北市,進修部在職專班,學士班,1462,908,554,314,157,163,131,223,132,168,119,0,0,0,0,0,0,40,15
1080,宏國德霖科技大學,01 新北市,進修部在職專班,學士班,680,415,265,0,0,0,0,220,126,186,135,0,0,0,0,0,0,9,4
1080,宏國德霖科技大學,01 新北市,進修部在職專班,副學士,185,89,96,40,52,47,42,0,0,0,0,0,0,0,0,0,0,2,2
1081,東方設計大學,12 高雄市,日間部學制,博士班,31,18,13,5,2,4,4,5,6,3,1,1,0,0,0,0,0,0,0
1081,東方設計大學,12 高雄市,日間部學制,碩士班,125,53,72,22,34,18,20,8,12,5,6,0,0,0,0,0,0,0,0
1081,東方設計大學,12 高雄市,日間部學制,學士班,1212,655,557,89,85,176,96,139,150,202,186,0,0,0,0,0,0,49,40
1081,東方設計大學,12 高雄市,日間部學制,學士班,50,26,24,0,0,0,0,7,13,15,10,0,0,0,0,0,0,4,1
1081,東方設計大學,12 高雄市,日間部學制,副學士,1193,547,646,53,67,101,139,136,152,154,163,94,119,0,0,0,0,9,6
1081,東方設計大學,12 高雄市,進修部學制,碩士班,39,12,27,7,21,3,5,2,1,0,0,0,0,0,0,0,0,0,0
1081,東方設計大學,12 高雄市,進修部在職專班,學士班,182,87,95,29,7,12,28,22,38,21,21,0,0,0,0,0,0,3,1
1082,崇右影藝科技大學,17 基隆市,日間部學制,碩士班,86,45,41,22,20,19,17,3,3,1,1,0,0,0,0,0,0,0,0
1082,崇右影藝科技大學,17 基隆市,日間部學制,學士班,2174,985,1189,227,278,201,309,198,208,241,313,0,0,0,0,0,0,118,81
1082,崇右影藝科技大學,17 基隆市,日間部學制,副學士,155,71,84,0,0,0,0,34,34,27,34,6,9,0,0,0,0,4,7
1083,台北海洋科技大學,01 新北市,日間部學制,碩士班,133,74,59,38,36,29,19,6,4,1,0,0,0,0,0,0,0,0,0
1083,台北海洋科技大學,01 新北市,日間部學制,學士班,2999,1604,1395,346,306,332,278,364,308,417,410,0,0,0,0,0,0,145,93
1083,台北海洋科技大學,01 新北市,日間部學制,學士班,216,147,69,0,0,0,0,59,27,74,40,0,0,0,0,0,0,14,2
1083,台北海洋科技大學,01 新北市,日間部學制,副學士,73,69,4,27,2,37,1,0,0,0,0,0,0,0,0,0,0,5,1
1083,台北海洋科技大學,01 新北市,日間部學制,副學士,1058,645,413,82,63,127,58,149,98,128,92,122,87,0,0,0,0,37,15
1083,台北海洋科技大學,01 新北市,進修部在職專班,學士班,158,74,84,38,20,10,18,9,30,13,13,0,0,0,0,0,0,4,3
1083,台北海洋科技大學,01 新北市,進修部在職專班,學士班,105,33,72,0,0,0,0,23,45,9,27,0,0,0,0,0,0,1,0
1083,台北海洋科技大學,01 新北市,進修部在職專班,副學士,85,78,7,37,3,37,4,0,0,0,0,0,0,0,0,0,0,4,0
1125,中信金融管理學院,21 臺南市,日間部學制,碩士班,73,38,35,26,19,12,16,0,0,0,0,0,0,0,0,0,0,0,0
1125,中信金融管理學院,21 臺南市,日間部學制,學士班,588,292,296,113,84,53,70,68,67,58,75,0,0,0,0,0,0,0,0
1148,大漢技術學院,15 花蓮縣,日間部學制,碩士班,86,62,24,24,15,25,8,13,1,0,0,0,0,0,0,0,0,0,0
1148,大漢技術學院,15 花蓮縣,日間部學制,學士班,326,197,129,40,47,49,29,43,20,51,28,0,0,0,0,0,0,14,5
1148,大漢技術學院,15 花蓮縣,進修部在職專班,學士班,318,198,120,61,45,44,26,40,22,45,24,0,0,0,0,0,0,8,3
1148,大漢技術學院,15 花蓮縣,進修部在職專班,學士班,291,165,126,0,0,0,0,89,56,75,69,0,0,0,0,0,0,1,1
1148,大漢技術學院,15 花蓮縣,進修部在職專班,副學士,142,74,68,43,36,30,31,0,0,0,0,0,0,0,0,0,0,1,1
1159,和春技術學院,12 高雄市,日間部學制,碩士班,15,14,1,0,0,8,1,4,0,2,0,0,0,0,0,0,0,0,0
1159,和春技術學院,12 高雄市,日間部學制,學士班,378,262,116,46,6,40,17,58,34,73,31,0,0,0,0,0,0,45,28
1159,和春技術學院,12 高雄市,日間部學制,學士班,20,12,8,0,0,0,0,9,4,2,4,0,0,0,0,0,0,1,0
1159,和春技術學院,12 高雄市,日間部學制,副學士,190,106,84,6,13,10,19,34,22,24,15,28,10,0,0,0,0,4,5
1159,和春技術學院,12 高雄市,進修部在職專班,學士班,266,177,89,27,13,21,12,30,30,80,30,0,0,0,0,0,0,19,4
1159,和春技術學院,12 高雄市,進修部在職專班,學士班,336,204,132,0,0,0,0,68,34,132,96,0,0,0,0,0,0,4,2
1159,和春技術學院,12 高雄市,進修部在職專班,副學士,241,171,70,58,24,84,37,0,0,0,0,0,0,0,0,0,0,29,9
1166,亞東技術學院,01 新北市,日間部學制,碩士班,43,31,12,14,7,12,4,4,1,1,0,0,0,0,0,0,0,0,0
1166,亞東技術學院,01 新北市,日間部學制,學士班,4187,3022,1165,797,293,699,306,709,252,703,282,0,0,0,0,0,0,114,32
1166,亞東技術學院,01 新北市,日間部學制,學士班,180,10,170,0,0,0,0,6,84,4,84,0,0,0,0,0,0,0,2
1166,亞東技術學院,01 新北市,進修部在職專班,學士班,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1166,亞東技術學院,01 新北市,進修部在職專班,學士班,111,1,110,0,0,0,0,0,46,0,41,1,23,0,0,0,0,0,0
1168,南亞技術學院,03 桃園市,日間部學制,碩士班,26,21,5,11,1,7,1,1,3,2,0,0,0,0,0,0,0,0,0
1168,南亞技術學院,03 桃園市,日間部學制,學士班,1763,1015,748,253,148,167,140,218,177,269,229,0,0,0,0,0,0,108,54
1168,南亞技術學院,03 桃園市,日間部學制,副學士,327,181,146,26,33,44,22,55,47,56,44,0,0,0,0,0,0,0,0
1168,南亞技術學院,03 桃園市,進修部在職專班,學士班,820,572,248,142,73,107,42,154,57,140,59,0,0,0,0,0,0,29,17
1168,南亞技術學院,03 桃園市,進修部在職專班,學士班,37,26,11,0,0,0,0,26,11,0,0,0,0,0,0,0,0,0,0
1168,南亞技術學院,03 桃園市,進修部在職專班,副學士,37,29,8,15,3,10,4,0,0,0,0,0,0,0,0,0,0,4,1
1176,稻江科技暨管理學院,10 嘉義縣,日間部學制,碩士班,85,42,43,20,18,15,18,2,5,4,2,0,0,1,0,0,0,0,0
1176,稻江科技暨管理學院,10 嘉義縣,日間部學制,學士班,1455,773,682,231,229,228,146,176,189,120,109,0,0,0,0,0,0,18,9
1176,稻江科技暨管理學院,10 嘉義縣,進修部學制,碩士班,55,34,21,16,13,13,5,4,3,1,0,0,0,0,0,0,0,0,0
1176,稻江科技暨管理學院,10 嘉義縣,進修部在職專班,學士班,132,25,107,0,0,0,0,13,53,12,51,0,0,0,0,0,0,0,3
1176,稻江科技暨管理學院,10 嘉義縣,進修學士班,學士班,607,228,379,53,78,66,94,42,101,52,95,0,0,0,0,0,0,15,11
1182,蘭陽技術學院,02 宜蘭縣,日間部學制,學士班,515,301,214,77,55,47,34,65,60,89,57,0,0,0,0,0,0,23,8
1182,蘭陽技術學院,02 宜蘭縣,日間部學制,學士班,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1182,蘭陽技術學院,02 宜蘭縣,日間部學制,副學士,405,239,166,37,28,34,24,78,46,64,51,23,12,0,0,0,0,3,5
1183,黎明技術學院,01 新北市,日間部學制,學士班,3326,1771,1555,541,500,394,391,389,318,367,303,0,0,0,0,0,0,80,43
1183,黎明技術學院,01 新北市,日間部學制,副學士,583,494,89,65,14,82,21,91,22,115,10,118,20,0,0,0,0,23,2
1183,黎明技術學院,01 新北市,進修部在職專班,學士班,845,565,280,201,153,138,54,97,40,112,31,0,0,0,0,0,0,17,2
1183,黎明技術學院,01 新北市,進修部在職專班,學士班,109,11,98,0,0,0,0,6,56,5,39,0,0,0,0,0,0,0,3
1183,黎明技術學院,01 新北市,進修部在職專班,副學士,62,2,60,2,51,0,8,0,0,0,0,0,0,0,0,0,0,0,1
1185,經國管理暨健康學院,17 基隆市,日間部學制,碩士班,26,6,20,1,9,5,5,0,1,0,5,0,0,0,0,0,0,0,0
1185,經國管理暨健康學院,17 基隆市,日間部學制,學士班,1890,691,1199,212,352,168,266,137,264,113,280,0,0,0,0,0,0,61,37
1185,經國管理暨健康學院,17 基隆市,日間部學制,學士班,169,12,157,0,0,0,0,7,86,5,70,0,0,0,0,0,0,0,1
1185,經國管理暨健康學院,17 基隆市,日間部學制,副學士,1305,346,959,75,160,62,167,71,194,79,209,48,188,0,0,0,0,11,41
1185,經國管理暨健康學院,17 基隆市,進修部學制,碩士班,45,8,37,3,17,3,15,1,1,1,4,0,0,0,0,0,0,0,0
1185,經國管理暨健康學院,17 基隆市,進修部在職專班,學士班,154,71,83,0,0,9,6,24,12,32,57,0,0,0,0,0,0,6,8
1185,經國管理暨健康學院,17 基隆市,進修部在職專班,學士班,143,7,136,0,0,0,0,4,82,3,52,0,0,0,0,0,0,0,2
1188,大同技術學院,20 嘉義市,日間部學制,學士班,1110,519,591,132,122,90,133,116,158,165,168,0,0,0,0,0,0,16,10
1188,大同技術學院,20 嘉義市,日間部學制,副學士,135,76,59,4,11,10,8,25,14,16,15,13,10,0,0,0,0,8,1
1188,大同技術學院,20 嘉義市,進修部在職專班,學士班,252,99,153,47,58,9,28,19,25,18,34,0,0,0,0,0,0,6,8
1188,大同技術學院,20 嘉義市,進修部在職專班,學士班,300,78,222,0,0,0,0,44,126,30,94,0,0,0,0,0,0,4,2
1188,大同技術學院,20 嘉義市,進修部在職專班,副學士,6,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1192,臺灣觀光學院,15 花蓮縣,日間部學制,碩士班,28,13,15,7,9,4,2,2,1,0,3,0,0,0,0,0,0,0,0
1192,臺灣觀光學院,15 花蓮縣,日間部學制,學士班,411,217,194,40,42,16,14,42,45,71,67,0,0,0,0,0,0,48,26
1192,臺灣觀光學院,15 花蓮縣,日間部學制,學士班,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1192,臺灣觀光學院,15 花蓮縣,日間部學制,副學士,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1192,臺灣觀光學院,15 花蓮縣,日間部學制,副學士,133,51,82,2,2,4,10,17,17,16,31,9,20,0,0,0,0,3,2
1192,臺灣觀光學院,15 花蓮縣,進修部在職專班,學士班,84,34,50,13,17,6,12,6,12,8,9,0,0,0,0,0,0,1,0
1192,臺灣觀光學院,15 花蓮縣,進修部在職專班,學士班,53,20,33,0,0,0,0,9,21,10,12,0,0,0,0,0,0,1,0
1192,臺灣觀光學院,15 花蓮縣,進修部在職專班,副學士,39,15,24,10,20,4,4,0,0,0,0,0,0,0,0,0,0,1,0
1195,馬偕醫學院,01 新北市,日間部學制,碩士班,47,19,28,5,6,9,7,3,11,2,4,0,0,0,0,0,0,0,0
1195,馬偕醫學院,01 新北市,日間部學制,學士班,661,254,407,48,111,40,79,45,77,45,78,19,23,33,14,19,22,5,3
1196,法鼓文理學院,01 新北市,日間部學制,博士班,17,7,10,2,1,1,3,0,0,3,3,1,3,0,0,0,0,0,0
1196,法鼓文理學院,01 新北市,日間部學制,碩士班,206,54,152,17,43,13,36,15,36,9,37,0,0,0,0,0,0,0,0
1196,法鼓文理學院,01 新北市,日間部學制,學士班,57,21,36,4,11,7,10,6,6,4,9,0,0,0,0,0,0,0,0
1282,馬偕醫護管理專科學校,30 臺北市,日間部學制,副學士,42,19,23,14,13,5,9,0,0,0,0,0,0,0,0,0,0,0,1
1282,馬偕醫護管理專科學校,30 臺北市,日間部學制,副學士,3932,448,3484,95,686,96,687,99,692,77,697,68,658,0,0,0,0,13,64
1282,馬偕醫護管理專科學校,30 臺北市,進修部在職專班,副學士,302,148,154,111,105,33,47,0,0,0,0,0,0,0,0,0,0,4,2
1283,仁德醫護管理專科學校,05 苗栗縣,日間部學制,副學士,6073,1308,4765,238,905,272,974,272,973,235,896,182,807,0,0,0,0,109,210
1283,仁德醫護管理專科學校,05 苗栗縣,進修部在職專班,副學士,352,202,150,138,94,59,50,0,0,0,0,0,0,0,0,0,0,5,6
1284,樹人醫護管理專科學校,12 高雄市,日間部學制,副學士,6620,1548,5072,339,1150,324,1039,316,1029,288,946,216,761,0,0,0,0,65,147
1284,樹人醫護管理專科學校,12 高雄市,進修部在職專班,副學士,529,340,189,145,79,137,77,18,16,32,16,0,0,0,0,0,0,8,1
1285,慈惠醫護管理專科學校,13 屏東縣,日間部學制,副學士,96,36,60,13,23,22,31,0,0,0,0,0,0,0,0,0,0,1,6
1285,慈惠醫護管理專科學校,13 屏東縣,日間部學制,副學士,4677,1059,3618,171,580,168,620,214,807,245,776,197,640,0,0,0,0,64,195
1285,慈惠醫護管理專科學校,13 屏東縣,進修部在職專班,副學士,267,97,170,57,80,16,56,3,7,11,8,0,0,0,0,0,0,10,19
1286,耕莘健康管理專科學校,01 新北市,日間部學制,副學士,4987,506,4481,100,835,102,918,96,924,91,845,100,815,0,0,0,0,17,144
1286,耕莘健康管理專科學校,01 新北市,進修部在職專班,副學士,106,1,105,1,61,0,43,0,0,0,0,0,0,0,0,0,0,0,1
1287,敏惠醫護管理專科學校,11 臺南市,日間部學制,副學士,3869,470,3399,97,706,84,710,101,684,83,629,72,607,0,0,0,0,33,63
1289,育英醫護管理專科學校,50 高雄市,日間部學制,副學士,2013,202,1811,41,351,47,374,42,379,37,348,32,323,0,0,0,0,3,36
1291,聖母醫護管理專科學校,02 宜蘭縣,日間部學制,副學士,2777,588,2189,85,358,96,444,154,486,143,461,99,425,0,0,0,0,11,15
1292,新生醫護管理專科學校,03 桃園市,日間部學制,副學士,5964,723,5241,136,1108,157,1058,162,1099,138,1022,107,825,0,0,0,0,23,129
1292,新生醫護管理專科學校,03 桃園市,進修部在職專班,副學士,94,35,59,19,32,15,27,0,0,0,0,0,0,0,0,0,0,1,0
1293,崇仁醫護管理專科學校,10 嘉義縣,日間部學制,副學士,3392,418,2974,89,550,89,610,81,620,74,581,70,560,0,0,0,0,15,53
3002,臺北市立大學,30 臺北市,日間部學制,博士班,247,103,144,14,20,16,14,17,18,12,20,13,22,9,12,22,38,0,0
3002,臺北市立大學,30 臺北市,日間部學制,碩士班,1187,388,799,124,252,112,228,82,134,48,112,10,39,12,34,0,0,0,0
3002,臺北市立大學,30 臺北市,日間部學制,學士班,5304,2373,2931,566,725,524,682,583,692,535,693,0,0,0,0,0,0,165,139
3002,臺北市立大學,30 臺北市,進修部學制,碩士班,1036,287,749,98,271,87,237,44,119,25,71,19,23,14,28,0,0,0,0
