University_Code,University_Name,County,Type,Degree,Total_Students,Male,Female,FirstYear_Male,FirstYear_Female,SecondYear_Male,SecondYear_Female,ThirdYear_Male,ThirdYear_Female,FourthYear_Male,FourthYear_Female,FifthYear_Male,FifthYear_Female,SixthYear_Male,SixthYear_Female,SeventhYear_Male,SeventhYear_Female,Supersenior_Male,Supersenior_Female
1061,中華科技大學,30 臺北市,日間部學制,學士班,48,11,37,0,0,0,0,10,19,1,17,0,0,0,0,0,0,0,1
1061,中華科技大學,30 臺北市,進修部在職專班,碩士班,100,76,24,38,11,35,13,3,0,0,0,0,0,0,0,0,0,0,0
1061,中華科技大學,30 臺北市,進修部學制,學士班,841,676,165,178,38,175,27,136,39,143,53,0,0,0,0,0,0,44,8
1061,中華科技大學,30 臺北市,進修部學制,學士班,295,163,132,0,0,0,0,91,66,69,64,0,0,0,0,0,0,3,2
1061,中華科技大學,30 臺北市,進修部學制,副學士,15,2,13,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0
1062,僑光科技大學,19 臺中市,日間部學制,碩士班,50,24,26,11,11,7,11,4,0,2,4,0,0,0,0,0,0,0,0
1062,僑光科技大學,19 臺中市,日間部學制,學士班,6548,2569,3979,665,917,663,974,614,997,554,"1,028",0,0,0,0,0,0,73,63
1062,僑光科技大學,19 臺中市,日間部學制,學士班,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1062,僑光科技大學,19 臺中市,日間部學制,副學士,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1062,僑光科技大學,19 臺中市,進修部在職專班,碩士班,33,24,9,13,5,10,4,1,0,0,0,0,0,0,0,0,0,0,0
1062,僑光科技大學,19 臺中市,進修部學制,學士班,4177,2205,1972,672,552,576,472,463,442,375,429,0,0,0,0,0,0,119,77
1062,僑光科技大學,19 臺中市,進修部學制,學士班,29,13,16,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,1
1062,僑光科技大學,19 臺中市,進修部學制,副學士,17,9,8,0,0,4,6,0,0,0,0,0,0,0,0,0,0,5,2
1063,育達科技大學,05 苗栗縣,日間部學制,碩士班,127,71,56,33,39,24,10,9,3,5,4,0,0,0,0,0,0,0,0
1063,育達科技大學,05 苗栗縣,日間部學制,學士班,2678,1279,1399,214,227,264,281,334,385,341,416,0,0,0,0,0,0,126,90
1063,育達科技大學,05 苗栗縣,進修部在職專班,碩士班,180,102,78,56,53,31,20,10,4,4,1,1,0,0,0,0,0,0,0
1063,育達科技大學,05 苗栗縣,進修部學制,學士班,1113,627,486,179,119,143,124,134,107,123,116,0,0,0,0,0,0,48,20
1063,育達科技大學,05 苗栗縣,進修部學制,學士班,484,181,303,0,0,0,0,110,170,70,124,0,0,0,0,0,0,1,9
1064,美和科技大學,13 屏東縣,日間部學制,碩士班,134,55,79,28,42,23,24,4,8,0,5,0,0,0,0,0,0,0,0
1064,美和科技大學,13 屏東縣,日間部學制,學士班,3234,1432,1802,319,417,336,437,357,455,363,451,0,0,0,0,0,0,57,42
1064,美和科技大學,13 屏東縣,日間部學制,學士班,424,46,378,0,0,0,0,24,174,22,199,0,0,0,0,0,0,0,5
1064,美和科技大學,13 屏東縣,日間部學制,副學士,1770,217,1553,48,340,71,331,39,308,27,295,28,256,0,0,0,0,4,23
1064,美和科技大學,13 屏東縣,進修部在職專班,碩士班,212,75,137,24,51,37,74,9,10,5,2,0,0,0,0,0,0,0,0
1064,美和科技大學,13 屏東縣,進修部學制,學士班,822,331,491,80,164,75,141,74,72,80,96,0,0,0,0,0,0,22,18
1064,美和科技大學,13 屏東縣,進修部學制,學士班,846,88,758,0,0,0,0,44,371,29,324,0,0,0,0,0,0,15,63
1064,美和科技大學,13 屏東縣,進修部學制,副學士,24,19,5,0,0,19,5,0,0,0,0,0,0,0,0,0,0,0,0
1065,吳鳳科技大學,10 嘉義縣,日間部學制,碩士班,61,37,24,17,12,15,9,4,3,1,0,0,0,0,0,0,0,0,0
1065,吳鳳科技大學,10 嘉義縣,日間部學制,學士班,3624,2474,1150,538,242,560,291,630,312,639,285,0,0,0,0,0,0,107,20
1065,吳鳳科技大學,10 嘉義縣,進修部在職專班,碩士班,70,41,29,24,18,15,11,1,0,1,0,0,0,0,0,0,0,0,0
1065,吳鳳科技大學,10 嘉義縣,進修部學制,學士班,954,713,241,158,56,135,36,181,65,209,78,0,0,0,0,0,0,30,6
1066,環球科技大學,09 雲林縣,日間部學制,碩士班,141,72,69,37,34,26,27,6,4,3,4,0,0,0,0,0,0,0,0
1066,環球科技大學,09 雲林縣,日間部學制,學士班,3552,1692,1860,327,378,331,394,464,486,503,556,0,0,0,0,0,0,67,46
1066,環球科技大學,09 雲林縣,日間部學制,學士班,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1066,環球科技大學,09 雲林縣,進修部在職專班,碩士班,49,34,15,25,5,7,7,2,2,0,0,0,1,0,0,0,0,0,0
1066,環球科技大學,09 雲林縣,進修部學制,學士班,1047,526,521,103,90,134,120,146,172,124,134,0,0,0,0,0,0,19,5
1066,環球科技大學,09 雲林縣,進修部學制,學士班,261,74,187,0,0,0,0,35,105,39,82,0,0,0,0,0,0,0,0
1066,環球科技大學,09 雲林縣,進修部學制,副學士,242,131,111,57,56,74,55,0,0,0,0,0,0,0,0,0,0,0,0
1067,台灣首府大學,11 臺南市,日間部學制,碩士班,60,23,37,12,19,8,17,3,0,0,1,0,0,0,0,0,0,0,0
1067,台灣首府大學,11 臺南市,日間部學制,學士班,2172,1123,1049,211,200,171,205,292,299,380,311,0,0,0,0,0,0,69,34
1067,台灣首府大學,11 臺南市,進修部學制,學士班,33,10,23,0,0,0,0,0,0,10,23,0,0,0,0,0,0,0,0
1067,台灣首府大學,11 臺南市,進修學士班,學士班,465,293,172,62,22,60,40,82,39,64,62,0,0,0,0,0,0,25,9
1068,中州科技大學,07 彰化縣,日間部學制,碩士班,53,39,14,21,2,8,8,4,3,2,1,3,0,1,0,0,0,0,0
1068,中州科技大學,07 彰化縣,日間部學制,學士班,1963,1151,812,169,130,220,174,374,244,344,249,0,0,0,0,0,0,44,15
1068,中州科技大學,07 彰化縣,日間部學制,學士班,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1068,中州科技大學,07 彰化縣,進修部在職專班,碩士班,31,26,5,21,4,2,0,1,0,1,0,1,0,0,1,0,0,0,0
1068,中州科技大學,07 彰化縣,進修部學制,學士班,896,583,313,178,78,120,57,140,97,130,79,0,0,0,0,0,0,15,2
1068,中州科技大學,07 彰化縣,進修部學制,學士班,529,145,384,0,0,0,0,130,335,15,48,0,0,0,0,0,0,0,1
1069,修平科技大學,06 臺中市,日間部學制,碩士班,48,35,13,14,7,17,6,4,0,0,0,0,0,0,0,0,0,0,0
1069,修平科技大學,06 臺中市,日間部學制,學士班,4339,2771,1568,498,230,624,341,734,449,771,478,0,0,0,0,0,0,144,70
1069,修平科技大學,06 臺中市,進修部在職專班,碩士班,12,10,2,5,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1069,修平科技大學,06 臺中市,進修部學制,學士班,806,692,114,227,34,144,35,149,25,131,19,0,0,0,0,0,0,41,1
1069,修平科技大學,06 臺中市,進修部學制,副學士,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,長庚科技大學,03 桃園市,日間部學制,碩士班,58,0,58,0,28,0,21,0,7,0,2,0,0,0,0,0,0,0,0
1070,長庚科技大學,03 桃園市,日間部學制,學士班,3181,393,2788,114,793,128,784,94,655,57,545,0,0,0,0,0,0,0,11
1070,長庚科技大學,03 桃園市,日間部學制,學士班,1449,47,1402,0,0,0,0,32,694,13,705,0,0,0,0,0,0,2,3
1070,長庚科技大學,03 桃園市,日間部學制,副學士,557,40,517,0,0,0,0,7,108,17,197,14,205,0,0,0,0,2,7
1070,長庚科技大學,03 桃園市,進修部在職專班,碩士班,83,1,82,1,28,0,28,0,19,0,4,0,3,0,0,0,0,0,0
1070,長庚科技大學,03 桃園市,進修部學制,學士班,1384,82,1302,0,0,0,0,39,622,39,595,3,79,0,0,0,0,1,6
1071,臺北城市科技大學,30 臺北市,日間部學制,碩士班,104,83,21,32,4,30,12,12,3,9,2,0,0,0,0,0,0,0,0
1071,臺北城市科技大學,30 臺北市,日間部學制,學士班,7273,4450,2823,"1,051",654,"1,060",627,"1,047",693,"1,025",688,0,0,0,0,0,0,267,161
1071,臺北城市科技大學,30 臺北市,日間部學制,學士班,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1071,臺北城市科技大學,30 臺北市,日間部學制,副學士,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1071,臺北城市科技大學,30 臺北市,日間部學制,副學士,1391,968,423,148,67,247,96,230,97,142,71,183,82,0,0,0,0,18,10
1071,臺北城市科技大學,30 臺北市,進修部學制,學士班,857,641,216,214,76,121,47,117,32,138,48,0,0,0,0,0,0,51,13
1071,臺北城市科技大學,30 臺北市,進修部學制,副學士,50,26,24,14,13,11,9,0,0,0,0,0,0,0,0,0,0,1,2
1072,大華科技大學,04 新竹縣,日間部學制,碩士班,22,22,0,6,0,5,0,5,0,5,0,0,0,1,0,0,0,0,0
1072,大華科技大學,04 新竹縣,日間部學制,學士班,742,482,260,79,34,40,30,115,74,168,90,0,0,0,0,0,0,80,32
1072,大華科技大學,04 新竹縣,日間部學制,學士班,58,29,29,0,0,0,0,16,14,12,13,0,0,0,0,0,0,1,2
1072,大華科技大學,04 新竹縣,日間部學制,副學士,762,457,305,78,44,69,53,104,59,63,49,129,84,0,0,0,0,14,16
1072,大華科技大學,04 新竹縣,進修部學制,學士班,468,354,114,107,19,66,21,98,36,54,33,0,0,0,0,0,0,29,5
1072,大華科技大學,04 新竹縣,進修部學制,學士班,805,592,213,0,0,0,0,263,120,327,93,0,0,0,0,0,0,2,0
1072,大華科技大學,04 新竹縣,進修部學制,副學士,83,60,23,40,9,18,14,0,0,0,0,0,0,0,0,0,0,2,0
1073,醒吾科技大學,01 新北市,日間部學制,碩士班,60,41,19,22,11,14,7,5,1,0,0,0,0,0,0,0,0,0,0
1073,醒吾科技大學,01 新北市,日間部學制,學士班,5887,2360,3527,638,851,527,757,578,898,516,948,0,0,0,0,0,0,101,73
1073,醒吾科技大學,01 新北市,日間部學制,學士班,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1073,醒吾科技大學,01 新北市,日間部學制,副學士,1006,365,641,48,75,95,133,98,165,55,95,65,169,0,0,0,0,4,4
1073,醒吾科技大學,01 新北市,進修部在職專班,碩士班,86,55,31,28,21,12,4,7,1,2,4,6,1,0,0,0,0,0,0
1073,醒吾科技大學,01 新北市,進修部學制,學士班,1158,550,608,157,186,137,158,118,118,104,128,0,0,0,0,0,0,34,18
1074,南榮科技大學,11 臺南市,日間部學制,碩士班,31,17,14,8,7,6,5,3,2,0,0,0,0,0,0,0,0,0,0
1074,南榮科技大學,11 臺南市,日間部學制,學士班,1122,676,446,68,50,105,74,190,152,276,153,0,0,0,0,0,0,37,17
1074,南榮科技大學,11 臺南市,日間部學制,學士班,23,23,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0
1074,南榮科技大學,11 臺南市,日間部學制,副學士,175,128,47,11,0,25,9,25,12,26,12,33,9,0,0,0,0,8,5
1074,南榮科技大學,11 臺南市,進修部在職專班,碩士班,24,14,10,5,7,9,3,0,0,0,0,0,0,0,0,0,0,0,0
1074,南榮科技大學,11 臺南市,進修部學制,學士班,622,396,226,51,25,57,29,110,51,140,102,0,0,0,0,0,0,38,19
1074,南榮科技大學,11 臺南市,進修部學制,學士班,57,37,20,0,0,0,0,27,13,9,7,0,0,0,0,0,0,1,0
1074,南榮科技大學,11 臺南市,進修部學制,副學士,157,106,51,77,28,26,19,0,0,0,0,0,0,0,0,0,0,3,4
1075,文藻外語大學,50 高雄市,日間部學制,碩士班,163,43,120,16,34,15,40,7,29,5,17,0,0,0,0,0,0,0,0
1075,文藻外語大學,50 高雄市,日間部學制,學士班,5229,1161,4068,297,966,307,912,276,980,200,966,0,0,0,0,0,0,81,244
1075,文藻外語大學,50 高雄市,日間部學制,學士班,273,44,229,0,0,0,0,17,100,22,110,0,0,0,0,0,0,5,19
1075,文藻外語大學,50 高雄市,日間部學制,副學士,1672,284,1388,51,268,53,258,65,288,53,278,53,271,0,0,0,0,9,25
1075,文藻外語大學,50 高雄市,進修部在職專班,碩士班,62,19,43,6,12,4,14,3,10,5,3,1,4,0,0,0,0,0,0
1075,文藻外語大學,50 高雄市,進修部學制,學士班,1835,556,1279,207,353,126,293,101,260,73,232,0,0,0,0,0,0,49,141
1075,文藻外語大學,50 高雄市,進修部學制,學士班,185,44,141,0,0,0,0,25,67,9,55,0,0,0,0,0,0,10,19
1076,華夏科技大學,01 新北市,日間部學制,碩士班,40,38,2,15,0,16,2,7,0,0,0,0,0,0,0,0,0,0,0
1076,華夏科技大學,01 新北市,日間部學制,學士班,2705,1735,970,393,243,339,211,476,238,446,242,0,0,0,0,0,0,81,36
1076,華夏科技大學,01 新北市,日間部學制,學士班,89,69,20,0,0,0,0,36,15,33,5,0,0,0,0,0,0,0,0
1076,華夏科技大學,01 新北市,日間部學制,副學士,595,516,79,99,13,156,15,114,18,71,15,70,17,0,0,0,0,6,1
1076,華夏科技大學,01 新北市,進修部在職專班,碩士班,65,47,18,17,8,14,8,8,0,8,2,0,0,0,0,0,0,0,0
1076,華夏科技大學,01 新北市,進修部學制,學士班,804,510,294,90,69,99,64,141,69,137,79,0,0,0,0,0,0,43,13
1076,華夏科技大學,01 新北市,進修部學制,學士班,274,162,112,0,0,0,0,96,95,60,15,0,0,0,0,0,0,6,2
1076,華夏科技大學,01 新北市,進修部學制,副學士,227,105,122,32,48,65,68,0,0,0,0,0,0,0,0,0,0,8,6
1077,慈濟科技大學,15 花蓮縣,日間部學制,碩士班,29,12,17,5,12,6,2,1,0,0,3,0,0,0,0,0,0,0,0
1077,慈濟科技大學,15 花蓮縣,日間部學制,學士班,1276,581,695,128,213,142,180,134,131,140,151,0,0,0,0,0,0,37,20
1077,慈濟科技大學,15 花蓮縣,日間部學制,學士班,285,19,266,0,0,0,0,11,128,8,138,0,0,0,0,0,0,0,0
1077,慈濟科技大學,15 花蓮縣,日間部學制,副學士,1249,149,1100,39,221,31,224,24,222,27,210,23,200,0,0,0,0,5,23
1077,慈濟科技大學,15 花蓮縣,進修部學制,學士班,108,8,100,0,0,0,0,3,41,3,51,0,0,0,0,0,0,2,8
1078,致理科技大學,01 新北市,日間部學制,碩士班,50,10,40,4,14,5,14,1,11,0,1,0,0,0,0,0,0,0,0
1078,致理科技大學,01 新北市,日間部學制,學士班,6359,2018,4341,473,"1,046",487,"1,038",481,"1,042",425,"1,080",0,0,0,0,0,0,152,135
1078,致理科技大學,01 新北市,日間部學制,學士班,290,59,231,0,0,0,0,28,122,24,99,0,0,0,0,0,0,7,10
1078,致理科技大學,01 新北市,日間部學制,副學士,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1078,致理科技大學,01 新北市,日間部學制,副學士,1619,296,1323,53,274,66,259,60,270,63,246,41,263,0,0,0,0,13,11
1078,致理科技大學,01 新北市,進修部在職專班,碩士班,42,7,35,5,12,1,10,1,8,0,0,0,5,0,0,0,0,0,0
1078,致理科技大學,01 新北市,進修部學制,學士班,3106,1084,2022,295,502,224,468,268,444,213,499,0,0,0,0,0,0,84,109
1078,致理科技大學,01 新北市,進修部學制,學士班,155,51,104,0,0,0,0,0,0,45,96,0,0,0,0,0,0,6,8
1079,康寧大學,30 臺北市,日間部學制,碩士班,153,54,99,30,64,16,31,2,2,6,2,0,0,0,0,0,0,0,0
1079,康寧大學,30 臺北市,日間部學制,學士班,926,480,446,95,76,82,81,121,102,146,168,0,0,0,0,0,0,36,19
1079,康寧大學,30 臺北市,日間部學制,副學士,19,5,14,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,1
1079,康寧大學,30 臺北市,日間部學制,副學士,2889,656,2233,148,433,144,476,126,493,113,410,117,408,0,0,0,0,8,13
1079,康寧大學,30 臺北市,進修部在職專班,碩士班,139,55,84,22,53,25,24,4,5,4,2,0,0,0,0,0,0,0,0
1079,康寧大學,30 臺北市,進修部學制,副學士,342,76,266,32,128,43,130,0,0,0,0,0,0,0,0,0,0,1,8
1079,康寧大學,30 臺北市,進修學士班,學士班,500,302,198,97,63,66,30,83,67,53,35,0,0,0,0,0,0,3,3
1080,宏國德霖科技大學,01 新北市,日間部學制,學士班,2852,1693,1159,366,261,406,244,411,299,419,317,0,0,0,0,0,0,91,38
1080,宏國德霖科技大學,01 新北市,日間部學制,學士班,86,17,69,0,0,0,0,9,40,8,29,0,0,0,0,0,0,0,0
1080,宏國德霖科技大學,01 新北市,日間部學制,副學士,1489,945,544,160,98,232,121,189,108,162,97,186,112,0,0,0,0,16,8
1080,宏國德霖科技大學,01 新北市,進修部學制,學士班,1322,820,502,175,132,219,123,224,137,166,97,0,0,0,0,0,0,36,13
1080,宏國德霖科技大學,01 新北市,進修部學制,學士班,560,339,221,0,0,0,0,188,134,142,84,0,0,0,0,0,0,9,3
1080,宏國德霖科技大學,01 新北市,進修部學制,副學士,259,150,109,59,53,84,54,0,0,0,0,0,0,0,0,0,0,7,2
1081,東方設計大學,12 高雄市,日間部學制,博士班,30,16,14,4,4,5,6,5,3,2,1,0,0,0,0,0,0,0,0
1081,東方設計大學,12 高雄市,日間部學制,碩士班,119,51,68,21,29,19,27,10,11,1,1,0,0,0,0,0,0,0,0
1081,東方設計大學,12 高雄市,日間部學制,學士班,1368,721,647,180,109,117,111,197,170,179,218,0,0,0,0,0,0,48,39
1081,東方設計大學,12 高雄市,日間部學制,學士班,47,23,24,0,0,0,0,15,12,5,10,0,0,0,0,0,0,3,2
1081,東方設計大學,12 高雄市,日間部學制,副學士,1432,615,817,97,131,133,159,170,201,110,141,95,175,0,0,0,0,10,10
1081,東方設計大學,12 高雄市,進修部在職專班,碩士班,32,18,14,7,9,5,3,4,0,2,2,0,0,0,0,0,0,0,0
1081,東方設計大學,12 高雄市,進修部學制,學士班,164,68,96,19,36,16,29,23,23,8,7,0,0,0,0,0,0,2,1
1082,崇右影藝科技大學,17 基隆市,日間部學制,碩士班,82,41,41,24,20,15,18,2,3,0,0,0,0,0,0,0,0,0,0
1082,崇右影藝科技大學,17 基隆市,日間部學制,學士班,2283,1046,1237,232,351,214,221,275,339,218,253,0,0,0,0,0,0,107,73
1082,崇右影藝科技大學,17 基隆市,日間部學制,副學士,320,139,181,0,0,38,39,35,39,31,39,33,54,0,0,0,0,2,10
1083,台北海洋科技大學,01 新北市,日間部學制,碩士班,86,50,36,32,22,16,13,2,1,0,0,0,0,0,0,0,0,0,0
1083,台北海洋科技大學,01 新北市,日間部學制,學士班,3353,1756,1597,373,329,364,316,465,436,439,427,0,0,0,0,0,0,115,89
1083,台北海洋科技大學,01 新北市,日間部學制,學士班,216,153,63,0,0,0,0,68,36,75,26,0,0,0,0,0,0,10,1
1083,台北海洋科技大學,01 新北市,日間部學制,副學士,104,96,8,38,2,49,6,0,0,0,0,0,0,0,0,0,0,9,0
1083,台北海洋科技大學,01 新北市,日間部學制,副學士,1238,768,470,139,56,163,96,160,106,136,95,141,107,0,0,0,0,29,10
1083,台北海洋科技大學,01 新北市,進修部學制,學士班,134,56,78,10,17,9,32,14,15,15,13,0,0,0,0,0,0,8,1
1083,台北海洋科技大學,01 新北市,進修部學制,學士班,78,21,57,0,0,0,0,11,33,10,24,0,0,0,0,0,0,0,0
1083,台北海洋科技大學,01 新北市,進修部學制,副學士,94,86,8,43,5,38,3,0,0,0,0,0,0,0,0,0,0,5,0
1125,中信金融管理學院,21 臺南市,日間部學制,碩士班,45,20,25,13,17,7,8,0,0,0,0,0,0,0,0,0,0,0,0
1125,中信金融管理學院,21 臺南市,日間部學制,學士班,438,206,232,74,79,67,73,58,75,6,4,0,0,0,0,0,0,1,1
1125,中信金融管理學院,21 臺南市,進修學士班,學士班,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1148,大漢技術學院,15 花蓮縣,日間部學制,碩士班,85,66,19,29,11,26,5,11,3,0,0,0,0,0,0,0,0,0,0
1148,大漢技術學院,15 花蓮縣,日間部學制,學士班,384,257,127,59,39,53,25,53,29,67,30,0,0,0,0,0,0,25,4
1148,大漢技術學院,15 花蓮縣,進修部學制,學士班,339,217,122,76,40,53,25,46,24,38,30,0,0,0,0,0,0,4,3
1148,大漢技術學院,15 花蓮縣,進修部學制,學士班,319,178,141,0,0,0,0,90,77,87,63,0,0,0,0,0,0,1,1
1148,大漢技術學院,15 花蓮縣,進修部學制,副學士,178,91,87,50,41,40,44,0,0,0,0,0,0,0,0,0,0,1,2
1159,和春技術學院,12 高雄市,日間部學制,碩士班,41,35,6,10,3,16,2,8,1,1,0,0,0,0,0,0,0,0,0
1159,和春技術學院,12 高雄市,日間部學制,學士班,713,450,263,41,18,103,97,113,70,130,48,0,0,0,0,0,0,63,30
1159,和春技術學院,12 高雄市,日間部學制,學士班,30,14,16,0,0,0,0,2,8,12,8,0,0,0,0,0,0,0,0
1159,和春技術學院,12 高雄市,日間部學制,副學士,308,172,136,18,25,48,51,35,18,30,14,37,27,0,0,0,0,4,1
1159,和春技術學院,12 高雄市,進修部學制,學士班,395,286,109,55,32,33,31,91,18,70,19,0,0,0,0,0,0,37,9
1159,和春技術學院,12 高雄市,進修部學制,學士班,497,321,176,0,0,0,0,153,100,155,74,0,0,0,0,0,0,13,2
1159,和春技術學院,12 高雄市,進修部學制,副學士,491,346,145,108,52,213,90,0,0,0,0,0,0,0,0,0,0,25,3
1166,亞東技術學院,01 新北市,日間部學制,碩士班,35,26,9,13,4,8,3,3,1,2,1,0,0,0,0,0,0,0,0
1166,亞東技術學院,01 新北市,日間部學制,學士班,4163,2971,1192,698,293,731,267,709,285,718,315,0,0,0,0,0,0,115,32
1166,亞東技術學院,01 新北市,日間部學制,學士班,184,5,179,0,0,0,0,5,87,0,91,0,0,0,0,0,0,0,1
1166,亞東技術學院,01 新北市,進修部學制,學士班,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1166,亞東技術學院,01 新北市,進修部學制,學士班,100,1,99,0,0,0,0,0,49,1,23,0,26,0,0,0,0,0,1
1168,南亞技術學院,03 桃園市,日間部學制,碩士班,37,21,16,9,5,9,9,1,0,2,2,0,0,0,0,0,0,0,0
1168,南亞技術學院,03 桃園市,日間部學制,學士班,2178,1200,978,196,161,245,195,290,235,353,315,0,0,0,0,0,0,116,72
1168,南亞技術學院,03 桃園市,日間部學制,副學士,296,167,129,42,22,56,49,69,58,0,0,0,0,0,0,0,0,0,0
1168,南亞技術學院,03 桃園市,進修部學制,學士班,939,651,288,153,65,159,52,159,66,143,85,0,0,0,0,0,0,37,20
1168,南亞技術學院,03 桃園市,進修部學制,副學士,92,77,15,28,6,49,9,0,0,0,0,0,0,0,0,0,0,0,0
1176,稻江科技暨管理學院,10 嘉義縣,日間部學制,碩士班,79,37,42,16,20,13,19,7,3,0,0,0,0,1,0,0,0,0,0
1176,稻江科技暨管理學院,10 嘉義縣,日間部學制,學士班,1371,733,638,260,197,180,169,119,106,145,148,0,0,0,0,0,0,29,18
1176,稻江科技暨管理學院,10 嘉義縣,進修部在職專班,碩士班,53,35,18,16,7,17,9,2,2,0,0,0,0,0,0,0,0,0,0
1176,稻江科技暨管理學院,10 嘉義縣,進修部學制,學士班,111,24,87,0,0,0,0,12,53,7,33,0,0,0,0,0,0,5,1
1176,稻江科技暨管理學院,10 嘉義縣,進修學士班,學士班,653,247,406,78,110,47,94,57,96,51,95,0,0,0,0,0,0,14,11
1182,蘭陽技術學院,02 宜蘭縣,日間部學制,學士班,560,315,245,53,39,64,58,99,64,73,69,0,0,0,0,0,0,26,15
1182,蘭陽技術學院,02 宜蘭縣,日間部學制,學士班,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1182,蘭陽技術學院,02 宜蘭縣,日間部學制,副學士,496,289,207,35,34,89,50,77,63,29,20,41,32,0,0,0,0,18,8
1183,黎明技術學院,01 新北市,日間部學制,學士班,2985,1536,1449,366,445,359,348,398,328,347,301,0,0,0,0,0,0,66,27
1183,黎明技術學院,01 新北市,日間部學制,副學士,695,598,97,88,16,97,22,127,12,127,24,143,22,0,0,0,0,16,1
1183,黎明技術學院,01 新北市,進修部學制,學士班,725,520,205,165,73,114,49,127,33,100,46,0,0,0,0,0,0,14,4
1183,黎明技術學院,01 新北市,進修部學制,學士班,98,8,90,0,0,0,0,7,42,1,48,0,0,0,0,0,0,0,0
1183,黎明技術學院,01 新北市,進修部學制,副學士,73,12,61,2,8,8,49,0,0,0,0,0,0,0,0,0,0,2,4
1185,經國管理暨健康學院,17 基隆市,日間部學制,碩士班,26,11,15,5,5,3,4,0,5,3,1,0,0,0,0,0,0,0,0
1185,經國管理暨健康學院,17 基隆市,日間部學制,學士班,1821,677,1144,202,301,153,285,128,293,144,225,0,0,0,0,0,0,50,40
1185,經國管理暨健康學院,17 基隆市,日間部學制,學士班,136,11,125,0,0,0,0,5,77,6,46,0,0,0,0,0,0,0,2
1185,經國管理暨健康學院,17 基隆市,日間部學制,副學士,1465,376,1089,78,178,85,200,91,225,53,224,58,215,0,0,0,0,11,47
1185,經國管理暨健康學院,17 基隆市,進修部在職專班,碩士班,46,12,34,4,16,6,10,1,6,0,2,1,0,0,0,0,0,0,0
1185,經國管理暨健康學院,17 基隆市,進修部學制,學士班,235,103,132,9,8,20,10,38,70,21,37,0,0,0,0,0,0,15,7
1185,經國管理暨健康學院,17 基隆市,進修部學制,學士班,145,7,138,0,0,0,0,4,86,2,49,0,0,0,0,0,0,1,3
1188,大同技術學院,20 嘉義市,日間部學制,學士班,1323,590,733,117,159,130,178,177,172,150,206,0,0,0,0,0,0,16,18
1188,大同技術學院,20 嘉義市,日間部學制,副學士,203,112,91,11,10,21,16,21,23,22,12,32,28,0,0,0,0,5,2
1188,大同技術學院,20 嘉義市,進修部學制,學士班,270,102,168,25,47,24,26,20,40,29,50,0,0,0,0,0,0,4,5
1188,大同技術學院,20 嘉義市,進修部學制,學士班,298,85,213,0,0,0,0,43,125,39,85,0,0,0,0,0,0,3,3
1188,大同技術學院,20 嘉義市,進修部學制,副學士,18,9,9,8,4,1,4,0,0,0,0,0,0,0,0,0,0,0,1
1189,亞太創意技術學院,05 苗栗縣,日間部學制,碩士班,88,34,54,8,20,13,25,11,7,2,2,0,0,0,0,0,0,0,0
1189,亞太創意技術學院,05 苗栗縣,日間部學制,學士班,254,172,82,1,0,27,14,60,21,57,37,0,0,0,0,0,0,27,10
1189,亞太創意技術學院,05 苗栗縣,日間部學制,學士班,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1189,亞太創意技術學院,05 苗栗縣,進修部學制,學士班,508,72,436,0,0,0,0,51,149,20,285,0,0,0,0,0,0,1,2
1189,亞太創意技術學院,05 苗栗縣,進修部學制,副學士,43,0,43,0,16,0,25,0,0,0,0,0,0,0,0,0,0,0,2
1192,臺灣觀光學院,15 花蓮縣,日間部學制,碩士班,17,9,8,5,3,3,2,1,2,0,1,0,0,0,0,0,0,0,0
1192,臺灣觀光學院,15 花蓮縣,日間部學制,學士班,506,255,251,21,14,45,55,74,74,78,97,0,0,0,0,0,0,37,11
1192,臺灣觀光學院,15 花蓮縣,日間部學制,學士班,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1192,臺灣觀光學院,15 花蓮縣,日間部學制,副學士,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
